  19.90000,  32.26005,  32.28641,  32.22292,  31.92361,  30.78471
  20.00000,  32.26866,  32.29506,  32.23154,  31.93223,  30.79161
  20.10000,  32.27728,  32.30373,  32.24016,  31.94084,  30.79851
  20.20000,  32.28592,  32.31242,  32.24880,  31.94945,  30.80542
  20.30000,  32.29457,  32.32113,  32.25746,  31.95805,  30.81235
  20.40000,  32.30324,  32.32986,  32.26613,  31.96665,  30.81928
  20.50000,  32.31194,  32.33862,  32.27482,  31.97524,  30.82622
  20.60000,  32.32065,  32.34739,  32.28353,  31.98384,  30.83318
  20.70000,  32.32939,  32.35620,  32.29226,  31.99243,  30.84014
  20.80000,  32.33815,  32.36503,  32.30100,  32.00103,  30.84711
  20.90000,  32.34693,  32.37388,  32.30977,  32.00962,  30.85410
  21.00000,  32.35574,  32.38277,  32.31856,  32.01822,  30.86109
  21.10000,  32.36457,  32.39168,  32.32738,  32.02682,  30.86809
  21.20000,  32.37343,  32.40062,  32.33621,  32.03542,  30.87511
  21.30000,  32.38231,  32.40959,  32.34508,  32.04403,  30.88213
  21.40000,  32.39123,  32.41859,  32.35396,  32.05264,  30.88916
  21.50000,  32.40017,  32.42763,  32.36288,  32.06126,  30.89620
  21.60000,  32.40914,  32.43670,  32.37182,  32.06989,  30.90325
  21.70000,  32.41815,  32.44580,  32.38079,  32.07852,  30.91031
  21.80000,  32.42718,  32.45493,  32.38979,  32.08716,  30.91738
  21.90000,  32.43625,  32.46410,  32.39882,  32.09582,  30.92446
  22.00000,  32.44536,  32.47330,  32.40788,  32.10448,  30.93155
  22.10000,  32.45449,  32.48255,  32.41697,  32.11316,  30.93865
  22.20000,  32.46366,  32.49182,  32.42610,  32.12185,  30.94576
  22.30000,  32.47287,  32.50114,  32.43525,  32.13055,  30.95288
  22.40000,  32.48211,  32.51049,  32.44444,  32.13926,  30.96001
  22.50000,  32.49139,  32.51988,  32.45367,  32.14799,  30.96715
  22.60000,  32.50070,  32.52931,  32.46293,  32.15674,  30.97429
  22.70000,  32.51006,  32.53879,  32.47222,  32.16550,  30.98145
  22.80000,  32.51945,  32.54830,  32.48155,  32.17428,  30.98862
  22.90000,  32.52888,  32.55785,  32.49092,  32.18308,  30.99579
  23.00000,  32.53835,  32.56744,  32.50033,  32.19190,  31.00298
  23.10000,  32.54786,  32.57707,  32.50977,  32.20073,  31.01018
  23.20000,  32.55741,  32.58675,  32.51925,  32.20959,  31.01738
  23.30000,  32.56701,  32.59647,  32.52877,  32.21847,  31.02460
  23.40000,  32.57664,  32.60623,  32.53833,  32.22737,  31.03183
  23.50000,  32.58632,  32.61603,  32.54793,  32.23629,  31.03906
  23.60000,  32.59603,  32.62588,  32.55757,  32.24524,  31.04631
  23.70000,  32.60579,  32.63577,  32.56725,  32.25421,  31.05357
  23.80000,  32.61560,  32.64571,  32.57697,  32.26320,  31.06084
  23.90000,  32.62544,  32.65568,  32.58673,  32.27222,  31.06812
  24.00000,  32.63533,  32.66571,  32.59653,  32.28127,  31.07541
  24.10000,  32.64526,  32.67577,  32.60637,  32.29034,  31.08271
  24.20000,  32.65524,  32.68588,  32.61625,  32.29944,  31.09002
  24.30000,  32.66526,  32.69604,  32.62618,  32.30856,  31.09734
